2026-02-06 23:22:24 | DEBUG    | lintro.plugins.discovery:discover_all_tools:159 | Discovering tools...
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1272: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1276: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1289: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1302: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1305: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1348: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1361: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1364: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1390: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1394: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1405: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1418: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1421: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1431: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1444: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1447: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1471: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1475: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1486: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1499: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1502: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1525: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1528: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1553: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1556: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1581: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1584: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1609: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1612: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1637: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1640: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1667: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1670: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1693: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1711: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1729: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1748: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:1767: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: pydoclint --quiet /Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.47.14/tests.py (timeout=30.0s, cwd=None)
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:25: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:35: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:38: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:48: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:51: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:64: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:74: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:77: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:87: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:90: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:103: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:113: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:116: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:126: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:129: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:142: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:152: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:155: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:165: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:168: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:189: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:192: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:203: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:207: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:221: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:231: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:234: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:244: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:247: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:270: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:273: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:312: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:315: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:354: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:357: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:386: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:396: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:399: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:409: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:412: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:435: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:438: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:449: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:453: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:469: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:479: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:482: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:492: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:495: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:508: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:518: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:521: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:531: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:534: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:555: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:558: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:569: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:573: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:587: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:597: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:600: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:610: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:613: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:626: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:636: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:639: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:649: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:652: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:665: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:675: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:678: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:688: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:691: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:704: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:714: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:717: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:727: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:730: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:743: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:753: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:756: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:766: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:769: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:782: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:792: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:795: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:805: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:808: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:821: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:831: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:834: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:844: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:847: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:869: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:872: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:897: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:28 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:900: SyntaxWarning: invalid escape sequence '\/'
